"ccode1","ccode2","year","DR_at_1","DR_at_2","DE","version"
690,700,1970,0,0,0,2006.0999755859375
690,700,1975,1,3,1,2006.0999755859375
690,700,1980,3,3,1,2006.0999755859375
690,700,1985,1,0,1,2006.0999755859375
690,700,1990,1,0,1,2006.0999755859375
690,700,1995,1,0,1,2006.0999755859375
690,700,2000,1,0,1,2006.0999755859375
690,700,2005,3,1,1,2006.0999755859375
690,701,1995,0,0,0,2006.0999755859375
690,701,2000,0,0,0,2006.0999755859375
690,701,2005,0,0,0,2006.0999755859375
690,702,1995,0,0,0,2006.0999755859375
690,702,2000,0,0,0,2006.0999755859375
690,702,2005,0,0,0,2006.0999755859375
690,703,1995,0,0,0,2006.0999755859375
690,703,2000,0,0,0,2006.0999755859375
690,703,2005,0,3,1,2006.0999755859375
690,704,1995,0,0,0,2006.0999755859375
690,704,2000,0,0,0,2006.0999755859375
690,704,2005,0,3,1,2006.0999755859375
690,705,1995,0,0,0,2006.0999755859375
690,705,2000,0,0,0,2006.0999755859375
690,705,2005,0,0,0,2006.0999755859375
690,710,1965,0,0,0,2006.0999755859375
690,710,1970,0,1,1,2006.0999755859375
690,710,1975,3,1,1,2006.0999755859375
690,710,1980,3,3,1,2006.0999755859375
690,710,1985,3,3,1,2006.0999755859375
690,710,1990,3,3,1,2006.0999755859375
690,710,1995,3,3,1,2006.0999755859375
690,710,2000,3,3,1,2006.0999755859375
690,710,2005,3,3,1,2006.0999755859375
690,712,1965,0,0,0,2006.0999755859375
690,712,1970,0,0,0,2006.0999755859375
690,712,1975,0,0,0,2006.0999755859375
690,712,1980,0,0,0,2006.0999755859375
690,712,1985,0,0,0,2006.0999755859375
690,712,1990,0,0,0,2006.0999755859375
690,712,1995,0,0,0,2006.0999755859375
690,712,2000,0,0,0,2006.0999755859375
690,712,2005,0,0,0,2006.0999755859375
690,713,1965,0,0,0,2006.0999755859375
690,713,1970,0,0,0,2006.0999755859375
690,713,1975,0,0,0,2006.0999755859375
690,713,1980,0,0,0,2006.0999755859375
690,713,1985,0,0,0,2006.0999755859375
690,713,1990,0,0,0,2006.0999755859375
690,713,1995,0,0,0,2006.0999755859375
690,713,2000,0,0,0,2006.0999755859375
690,713,2005,0,0,0,2006.0999755859375
690,731,1965,0,0,0,2006.0999755859375
690,731,1970,0,0,0,2006.0999755859375
690,731,1975,0,0,0,2006.0999755859375
690,731,1980,0,0,0,2006.0999755859375
690,731,1985,0,0,0,2006.0999755859375
690,731,1990,0,0,0,2006.0999755859375
690,731,1995,0,0,0,2006.0999755859375
690,731,2000,0,0,0,2006.0999755859375
690,731,2005,0,0,0,2006.0999755859375
690,732,1965,0,0,0,2006.0999755859375
690,732,1970,0,0,0,2006.0999755859375
690,732,1975,0,0,0,2006.0999755859375
690,732,1980,3,0,1,2006.0999755859375
690,732,1985,3,0,1,2006.0999755859375
690,732,1990,3,0,1,2006.0999755859375
690,732,1995,3,3,1,2006.0999755859375
690,732,2000,3,3,1,2006.0999755859375
690,732,2005,3,3,1,2006.0999755859375
690,740,1965,0,0,0,2006.0999755859375
690,740,1970,3,1,1,2006.0999755859375
690,740,1975,3,3,1,2006.0999755859375
690,740,1980,3,3,1,2006.0999755859375
690,740,1985,3,3,1,2006.0999755859375
690,740,1990,3,3,1,2006.0999755859375
690,740,1995,3,3,1,2006.0999755859375
690,740,2000,3,3,1,2006.0999755859375
690,740,2005,3,3,1,2006.0999755859375
690,750,1965,0,0,0,2006.0999755859375
690,750,1970,3,3,1,2006.0999755859375
690,750,1975,3,3,1,2006.0999755859375
690,750,1980,3,3,1,2006.0999755859375
690,750,1985,3,3,1,2006.0999755859375
690,750,1990,3,3,1,2006.0999755859375
690,750,1995,3,3,1,2006.0999755859375
690,750,2000,3,3,1,2006.0999755859375
690,750,2005,3,3,1,2006.0999755859375
690,760,1975,0,0,0,2006.0999755859375
690,760,1980,0,0,0,2006.0999755859375
690,760,1985,0,0,0,2006.0999755859375
690,760,1990,3,0,1,2006.0999755859375
690,760,1995,3,0,1,2006.0999755859375
690,760,2000,3,0,1,2006.0999755859375
690,760,2005,3,0,1,2006.0999755859375
690,770,1965,0,0,0,2006.0999755859375
690,770,1970,3,0,1,2006.0999755859375
690,770,1975,3,3,1,2006.0999755859375
690,770,1980,3,3,1,2006.0999755859375
690,770,1985,3,3,1,2006.0999755859375
690,770,1990,3,3,1,2006.0999755859375
690,770,1995,3,3,1,2006.0999755859375
690,770,2000,3,3,1,2006.0999755859375
690,770,2005,3,3,1,2006.0999755859375
690,771,1975,3,0,1,2006.0999755859375
690,771,1980,3,1,1,2006.0999755859375
690,771,1985,3,3,1,2006.0999755859375
690,771,1990,3,3,1,2006.0999755859375
690,771,1995,3,3,1,2006.0999755859375
690,771,2000,3,3,1,2006.0999755859375
690,771,2005,3,3,1,2006.0999755859375
690,775,1965,0,0,0,2006.0999755859375
690,775,1970,0,0,0,2006.0999755859375
690,775,1975,0,0,0,2006.0999755859375
690,775,1980,0,0,0,2006.0999755859375
690,775,1985,0,0,0,2006.0999755859375
690,775,1990,0,0,0,2006.0999755859375
690,775,1995,0,0,0,2006.0999755859375
690,775,2000,0,0,0,2006.0999755859375
690,775,2005,0,0,0,2006.0999755859375
690,780,1965,0,0,0,2006.0999755859375
690,780,1970,0,0,0,2006.0999755859375
690,780,1975,0,3,1,2006.0999755859375
690,780,1980,0,3,1,2006.0999755859375
690,780,1985,3,0,1,2006.0999755859375
690,780,1990,3,0,1,2006.0999755859375
690,780,1995,3,0,1,2006.0999755859375
690,780,2000,3,0,1,2006.0999755859375
690,780,2005,3,0,1,2006.0999755859375
690,781,1965,0,0,0,2006.0999755859375
690,781,1970,0,0,0,2006.0999755859375
690,781,1975,0,0,0,2006.0999755859375
690,781,1980,0,0,0,2006.0999755859375
690,781,1985,0,0,0,2006.0999755859375
690,781,1990,0,0,0,2006.0999755859375
690,781,1995,0,0,0,2006.0999755859375
690,781,2000,0,0,0,2006.0999755859375
690,781,2005,0,0,0,2006.0999755859375
690,790,1965,0,0,0,2006.0999755859375
690,790,1970,0,0,0,2006.0999755859375
690,790,1975,3,0,1,2006.0999755859375
690,790,1980,3,0,1,2006.0999755859375
690,790,1985,0,0,0,2006.0999755859375
690,790,1990,0,0,0,2006.0999755859375
690,790,1995,0,0,0,2006.0999755859375
690,790,2000,0,0,0,2006.0999755859375
690,790,2005,0,0,0,2006.0999755859375
690,800,1965,9,0,1,2006.0999755859375
690,800,1970,0,0,0,2006.0999755859375
690,800,1975,0,0,0,2006.0999755859375
690,800,1980,3,0,1,2006.0999755859375
690,800,1985,3,0,1,2006.0999755859375
690,800,1990,3,0,1,2006.0999755859375
690,800,1995,3,0,1,2006.0999755859375
690,800,2000,3,0,1,2006.0999755859375
690,800,2005,3,3,1,2006.0999755859375
690,811,1965,0,0,0,2006.0999755859375
690,811,1970,0,0,0,2006.0999755859375
690,811,1975,0,0,0,2006.0999755859375
690,811,1980,0,0,0,2006.0999755859375
690,811,1985,0,0,0,2006.0999755859375
690,811,1990,0,0,0,2006.0999755859375
690,811,1995,0,0,0,2006.0999755859375
690,811,2000,0,0,0,2006.0999755859375
690,811,2005,0,0,0,2006.0999755859375
690,812,1965,0,0,0,2006.0999755859375
690,812,1970,0,0,0,2006.0999755859375
690,812,1975,0,0,0,2006.0999755859375
690,812,1980,0,0,0,2006.0999755859375
690,812,1985,0,0,0,2006.0999755859375
690,812,1990,0,0,0,2006.0999755859375
690,812,1995,0,0,0,2006.0999755859375
690,812,2000,0,0,0,2006.0999755859375
690,812,2005,0,0,0,2006.0999755859375
690,816,1965,0,0,0,2006.0999755859375
690,816,1970,0,0,0,2006.0999755859375
690,816,1975,0,0,0,2006.0999755859375
690,816,1980,0,0,0,2006.0999755859375
690,816,1985,3,0,1,2006.0999755859375
690,816,1990,0,0,0,2006.0999755859375
690,816,1995,0,0,0,2006.0999755859375
690,816,2000,0,0,0,2006.0999755859375
690,816,2005,0,0,0,2006.0999755859375
690,817,1965,0,0,0,2006.0999755859375
690,817,1970,0,0,0,2006.0999755859375
690,817,1975,0,0,0,2006.0999755859375
690,820,1965,0,0,0,2006.0999755859375
690,820,1970,0,0,0,2006.0999755859375
690,820,1975,3,3,1,2006.0999755859375
690,820,1980,3,3,1,2006.0999755859375
690,820,1985,3,0,1,2006.0999755859375
690,820,1990,3,0,1,2006.0999755859375
690,820,1995,3,0,1,2006.0999755859375
690,820,2000,3,0,1,2006.0999755859375
690,820,2005,3,3,1,2006.0999755859375
690,830,1965,0,0,0,2006.0999755859375
690,830,1970,0,0,0,2006.0999755859375
690,830,1975,0,0,0,2006.0999755859375
690,830,1980,0,0,0,2006.0999755859375
690,830,1985,0,0,0,2006.0999755859375
690,830,1990,0,0,0,2006.0999755859375
690,830,1995,0,0,0,2006.0999755859375
690,830,2000,0,0,0,2006.0999755859375
690,830,2005,0,0,0,2006.0999755859375
690,835,1985,0,0,0,2006.0999755859375
690,835,1990,0,0,0,2006.0999755859375
690,835,1995,0,0,0,2006.0999755859375
690,835,2000,0,0,0,2006.0999755859375
690,835,2005,0,0,0,2006.0999755859375
690,840,1965,0,0,0,2006.0999755859375
690,840,1970,0,0,0,2006.0999755859375
690,840,1975,0,0,0,2006.0999755859375
690,840,1980,3,0,1,2006.0999755859375
690,840,1985,3,0,1,2006.0999755859375
690,840,1990,3,0,1,2006.0999755859375
690,840,1995,3,0,1,2006.0999755859375
690,840,2000,3,3,1,2006.0999755859375
690,840,2005,3,3,1,2006.0999755859375
690,850,1965,0,0,0,2006.0999755859375
690,850,1970,0,0,0,2006.0999755859375
690,850,1975,3,0,1,2006.0999755859375
690,850,1980,3,3,1,2006.0999755859375
690,850,1985,3,0,1,2006.0999755859375
690,850,1990,3,0,1,2006.0999755859375
690,850,1995,3,3,1,2006.0999755859375
690,850,2000,3,3,1,2006.0999755859375
690,850,2005,3,3,1,2006.0999755859375
690,860,2005,0,0,0,2006.0999755859375
690,900,1965,0,0,0,2006.0999755859375
690,900,1970,0,0,0,2006.0999755859375
690,900,1975,0,0,0,2006.0999755859375
690,900,1980,3,3,1,2006.0999755859375
690,900,1985,0,0,0,2006.0999755859375
690,900,1990,0,0,0,2006.0999755859375
690,900,1995,0,0,0,2006.0999755859375
690,900,2000,0,0,0,2006.0999755859375
690,900,2005,0,3,1,2006.0999755859375
690,910,1975,0,0,0,2006.0999755859375
690,910,1980,0,0,0,2006.0999755859375
690,910,1985,0,0,0,2006.0999755859375
690,910,1990,0,0,0,2006.0999755859375
690,910,1995,0,0,0,2006.0999755859375
690,910,2000,0,0,0,2006.0999755859375
690,910,2005,0,0,0,2006.0999755859375
690,920,1965,0,0,0,2006.0999755859375
690,920,1970,0,0,0,2006.0999755859375
690,920,1975,0,0,0,2006.0999755859375
690,920,1980,0,0,0,2006.0999755859375
690,920,1985,0,0,0,2006.0999755859375
690,920,1990,0,0,0,2006.0999755859375
690,920,1995,0,0,0,2006.0999755859375
690,920,2000,0,0,0,2006.0999755859375
690,920,2005,0,0,0,2006.0999755859375
690,935,1985,0,0,0,2006.0999755859375
690,935,1990,0,0,0,2006.0999755859375
690,935,1995,0,0,0,2006.0999755859375
690,935,2000,0,0,0,2006.0999755859375
690,935,2005,0,0,0,2006.0999755859375
690,940,1980,0,0,0,2006.0999755859375
690,940,1985,0,0,0,2006.0999755859375
690,940,1990,0,0,0,2006.0999755859375
690,940,1995,0,0,0,2006.0999755859375
690,940,2000,0,0,0,2006.0999755859375
690,940,2005,0,0,0,2006.0999755859375
690,946,2000,0,0,0,2006.0999755859375
690,946,2005,0,0,0,2006.0999755859375
690,947,2000,0,0,0,2006.0999755859375
690,947,2005,0,0,0,2006.0999755859375
690,950,1970,0,0,0,2006.0999755859375
690,950,1975,0,0,0,2006.0999755859375
690,950,1980,0,0,0,2006.0999755859375
690,950,1985,0,0,0,2006.0999755859375
690,950,1990,0,0,0,2006.0999755859375
690,950,1995,0,0,0,2006.0999755859375
690,950,2000,0,0,0,2006.0999755859375
690,950,2005,0,0,0,2006.0999755859375
690,955,2000,0,0,0,2006.0999755859375
690,955,2005,0,0,0,2006.0999755859375
690,970,2000,0,0,0,2006.0999755859375
690,970,2005,0,0,0,2006.0999755859375
690,983,1995,0,0,0,2006.0999755859375
690,983,2000,0,0,0,2006.0999755859375
690,983,2005,0,0,0,2006.0999755859375
690,986,1995,0,0,0,2006.0999755859375
690,986,2000,0,0,0,2006.0999755859375
690,986,2005,0,0,0,2006.0999755859375
690,987,1995,0,0,0,2006.0999755859375
690,987,2000,0,0,0,2006.0999755859375
690,987,2005,0,0,0,2006.0999755859375
690,990,1980,0,0,0,2006.0999755859375
690,990,1985,0,0,0,2006.0999755859375
690,990,1990,0,0,0,2006.0999755859375
690,990,1995,0,0,0,2006.0999755859375
690,990,2000,0,0,0,2006.0999755859375
690,990,2005,0,0,0,2006.0999755859375
692,2,1975,3,0,1,2006.0999755859375
692,2,1980,3,3,1,2006.0999755859375
692,2,1985,3,3,1,2006.0999755859375
692,2,1990,3,3,1,2006.0999755859375
692,2,1995,3,3,1,2006.0999755859375
692,2,2000,3,3,1,2006.0999755859375
692,2,2005,3,1,1,2006.0999755859375
692,20,1975,3,0,1,2006.0999755859375
692,20,1980,3,0,1,2006.0999755859375
692,20,1985,0,0,0,2006.0999755859375
692,20,1990,0,0,0,2006.0999755859375
692,20,1995,0,0,0,2006.0999755859375
692,20,2000,0,0,0,2006.0999755859375
692,20,2005,0,0,0,2006.0999755859375
692,31,1975,0,0,0,2006.0999755859375
692,31,1980,0,0,0,2006.0999755859375
692,31,1985,0,0,0,2006.0999755859375
692,31,1990,0,0,0,2006.0999755859375
692,31,1995,0,0,0,2006.0999755859375
692,31,2000,0,0,0,2006.0999755859375
692,31,2005,0,0,0,2006.0999755859375
692,40,1975,0,0,0,2006.0999755859375
692,40,1980,0,0,0,2006.0999755859375
692,40,1985,0,0,0,2006.0999755859375
692,40,1990,0,0,0,2006.0999755859375
692,40,1995,0,0,0,2006.0999755859375
692,40,2000,0,0,0,2006.0999755859375
692,40,2005,0,0,0,2006.0999755859375
692,41,1975,0,0,0,2006.0999755859375
692,41,1980,0,0,0,2006.0999755859375
692,41,1985,0,0,0,2006.0999755859375
692,41,1990,0,0,0,2006.0999755859375
692,41,1995,0,0,0,2006.0999755859375
692,41,2000,0,0,0,2006.0999755859375
692,41,2005,0,0,0,2006.0999755859375
692,42,1975,0,0,0,2006.0999755859375
692,42,1980,0,0,0,2006.0999755859375
692,42,1985,0,0,0,2006.0999755859375
692,42,1990,0,0,0,2006.0999755859375
692,42,1995,0,0,0,2006.0999755859375
692,42,2000,0,0,0,2006.0999755859375
692,42,2005,0,0,0,2006.0999755859375
692,51,1975,0,0,0,2006.0999755859375
692,51,1980,0,0,0,2006.0999755859375
692,51,1985,0,0,0,2006.0999755859375
692,51,1990,0,0,0,2006.0999755859375
692,51,1995,0,0,0,2006.0999755859375
692,51,2000,0,0,0,2006.0999755859375
692,51,2005,0,0,0,2006.0999755859375
692,52,1975,0,0,0,2006.0999755859375
692,52,1980,0,0,0,2006.0999755859375
692,52,1985,0,0,0,2006.0999755859375
692,52,1990,0,0,0,2006.0999755859375
692,52,1995,0,0,0,2006.0999755859375
692,52,2000,0,0,0,2006.0999755859375
692,52,2005,0,0,0,2006.0999755859375
692,53,1975,0,0,0,2006.0999755859375
692,53,1980,0,0,0,2006.0999755859375
692,53,1985,0,0,0,2006.0999755859375
692,53,1990,0,0,0,2006.0999755859375
692,53,1995,0,0,0,2006.0999755859375
692,53,2000,0,0,0,2006.0999755859375
692,53,2005,0,0,0,2006.0999755859375
692,54,1980,0,0,0,2006.0999755859375
692,54,1985,0,0,0,2006.0999755859375
692,54,1990,0,0,0,2006.0999755859375
692,54,1995,0,0,0,2006.0999755859375
692,54,2000,0,0,0,2006.0999755859375
692,54,2005,0,0,0,2006.0999755859375
692,55,1975,0,0,0,2006.0999755859375
692,55,1980,0,0,0,2006.0999755859375
692,55,1985,0,0,0,2006.0999755859375
692,55,1990,0,0,0,2006.0999755859375
692,55,1995,0,0,0,2006.0999755859375
692,55,2000,0,0,0,2006.0999755859375
692,55,2005,0,0,0,2006.0999755859375
692,56,1980,0,0,0,2006.0999755859375
692,56,1985,0,0,0,2006.0999755859375
692,56,1990,0,0,0,2006.0999755859375
692,56,1995,0,0,0,2006.0999755859375
692,56,2000,0,0,0,2006.0999755859375
692,56,2005,0,0,0,2006.0999755859375
692,57,1980,0,0,0,2006.0999755859375
692,57,1985,0,0,0,2006.0999755859375
692,57,1990,0,0,0,2006.0999755859375
692,57,1995,0,0,0,2006.0999755859375
692,57,2000,0,0,0,2006.0999755859375
692,57,2005,0,0,0,2006.0999755859375
692,58,1985,0,0,0,2006.0999755859375
692,58,1990,0,0,0,2006.0999755859375
692,58,1995,0,0,0,2006.0999755859375
692,58,2000,0,0,0,2006.0999755859375
692,58,2005,0,0,0,2006.0999755859375
692,60,1985,0,0,0,2006.0999755859375
692,60,1990,0,0,0,2006.0999755859375
692,60,1995,0,0,0,2006.0999755859375
692,60,2000,0,0,0,2006.0999755859375
692,60,2005,0,0,0,2006.0999755859375
692,70,1975,0,0,0,2006.0999755859375
692,70,1980,0,0,0,2006.0999755859375
692,70,1985,0,0,0,2006.0999755859375
692,70,1990,0,0,0,2006.0999755859375
692,70,1995,0,0,0,2006.0999755859375
692,70,2000,0,0,0,2006.0999755859375
692,70,2005,0,0,0,2006.0999755859375
692,80,1985,0,0,0,2006.0999755859375
692,80,1990,0,0,0,2006.0999755859375
692,80,1995,0,0,0,2006.0999755859375
692,80,2000,0,0,0,2006.0999755859375
692,80,2005,0,0,0,2006.0999755859375
692,90,1975,0,0,0,2006.0999755859375
692,90,1980,0,0,0,2006.0999755859375
692,90,1985,0,0,0,2006.0999755859375
692,90,1990,0,0,0,2006.0999755859375
692,90,1995,0,0,0,2006.0999755859375
692,90,2000,0,0,0,2006.0999755859375
692,90,2005,0,0,0,2006.0999755859375
692,91,1975,0,0,0,2006.0999755859375
692,91,1980,0,0,0,2006.0999755859375
692,91,1985,0,0,0,2006.0999755859375
692,91,1990,0,0,0,2006.0999755859375
692,91,1995,0,0,0,2006.0999755859375
692,91,2000,0,0,0,2006.0999755859375
692,91,2005,0,0,0,2006.0999755859375
692,92,1975,0,0,0,2006.0999755859375
692,92,1980,0,0,0,2006.0999755859375
692,92,1985,0,0,0,2006.0999755859375
692,92,1990,0,0,0,2006.0999755859375
692,92,1995,0,0,0,2006.0999755859375
692,92,2000,0,0,0,2006.0999755859375
692,92,2005,0,0,0,2006.0999755859375
692,93,1975,0,0,0,2006.0999755859375
692,93,1980,0,0,0,2006.0999755859375
692,93,1985,0,0,0,2006.0999755859375
692,93,1990,0,0,0,2006.0999755859375
692,93,1995,0,0,0,2006.0999755859375
692,93,2000,0,0,0,2006.0999755859375
692,93,2005,0,0,0,2006.0999755859375
692,94,1975,0,0,0,2006.0999755859375
692,94,1980,0,0,0,2006.0999755859375
692,94,1985,0,0,0,2006.0999755859375
692,94,1990,0,0,0,2006.0999755859375
692,94,1995,0,0,0,2006.0999755859375
692,94,2000,0,0,0,2006.0999755859375
692,94,2005,0,0,0,2006.0999755859375
692,95,1975,0,0,0,2006.0999755859375
692,95,1980,0,0,0,2006.0999755859375
692,95,1985,0,0,0,2006.0999755859375
692,95,1990,0,0,0,2006.0999755859375
692,95,1995,0,0,0,2006.0999755859375
692,95,2000,0,0,0,2006.0999755859375
692,95,2005,0,0,0,2006.0999755859375
692,100,1975,0,0,0,2006.0999755859375
692,100,1980,0,0,0,2006.0999755859375
692,100,1985,0,0,0,2006.0999755859375
692,100,1990,0,0,0,2006.0999755859375
692,100,1995,0,0,0,2006.0999755859375
692,100,2000,0,0,0,2006.0999755859375
692,100,2005,0,0,0,2006.0999755859375
692,101,1975,0,0,0,2006.0999755859375
692,101,1980,0,0,0,2006.0999755859375
692,101,1985,0,0,0,2006.0999755859375
692,101,1990,0,0,0,2006.0999755859375
692,101,1995,0,0,0,2006.0999755859375
692,101,2000,0,0,0,2006.0999755859375
692,101,2005,0,0,0,2006.0999755859375
692,110,1975,0,0,0,2006.0999755859375
692,110,1980,0,0,0,2006.0999755859375
692,110,1985,0,0,0,2006.0999755859375
692,110,1990,0,0,0,2006.0999755859375
692,110,1995,0,0,0,2006.0999755859375
692,110,2000,0,0,0,2006.0999755859375
692,110,2005,0,0,0,2006.0999755859375
692,115,1975,0,0,0,2006.0999755859375
692,115,1980,0,0,0,2006.0999755859375
692,115,1985,0,0,0,2006.0999755859375
692,115,1990,0,0,0,2006.0999755859375
692,115,1995,0,0,0,2006.0999755859375
692,115,2000,0,0,0,2006.0999755859375
692,115,2005,0,0,0,2006.0999755859375
692,130,1975,0,0,0,2006.0999755859375
692,130,1980,0,0,0,2006.0999755859375
692,130,1985,0,0,0,2006.0999755859375
692,130,1990,0,0,0,2006.0999755859375
692,130,1995,0,0,0,2006.0999755859375
692,130,2000,0,0,0,2006.0999755859375
692,130,2005,0,0,0,2006.0999755859375
692,135,1975,0,0,0,2006.0999755859375
692,135,1980,0,0,0,2006.0999755859375
692,135,1985,0,0,0,2006.0999755859375
692,135,1990,0,0,0,2006.0999755859375
692,135,1995,0,0,0,2006.0999755859375
692,135,2000,0,0,0,2006.0999755859375
692,135,2005,0,0,0,2006.0999755859375
692,140,1975,0,0,0,2006.0999755859375
692,140,1980,0,0,0,2006.0999755859375
692,140,1985,0,0,0,2006.0999755859375
692,140,1990,0,0,0,2006.0999755859375
692,140,1995,0,0,0,2006.0999755859375
692,140,2000,0,0,0,2006.0999755859375
692,140,2005,0,0,0,2006.0999755859375
692,145,1975,0,0,0,2006.0999755859375
692,145,1980,0,0,0,2006.0999755859375
692,145,1985,0,0,0,2006.0999755859375
692,145,1990,0,0,0,2006.0999755859375
692,145,1995,0,0,0,2006.0999755859375
692,145,2000,0,0,0,2006.0999755859375
692,145,2005,0,0,0,2006.0999755859375
692,150,1975,0,0,0,2006.0999755859375
692,150,1980,0,0,0,2006.0999755859375
692,150,1985,0,0,0,2006.0999755859375
692,150,1990,0,0,0,2006.0999755859375
692,150,1995,0,0,0,2006.0999755859375
692,150,2000,0,0,0,2006.0999755859375
692,150,2005,0,0,0,2006.0999755859375
692,155,1975,0,0,0,2006.0999755859375
692,155,1980,0,0,0,2006.0999755859375
692,155,1985,0,0,0,2006.0999755859375
692,155,1990,0,0,0,2006.0999755859375
692,155,1995,0,0,0,2006.0999755859375
692,155,2000,0,0,0,2006.0999755859375
692,155,2005,0,0,0,2006.0999755859375
692,160,1975,0,0,0,2006.0999755859375
692,160,1980,0,0,0,2006.0999755859375
692,160,1985,0,0,0,2006.0999755859375
692,160,1990,0,0,0,2006.0999755859375
692,160,1995,0,0,0,2006.0999755859375
692,160,2000,0,0,0,2006.0999755859375
692,160,2005,0,0,0,2006.0999755859375
692,165,1975,0,0,0,2006.0999755859375
692,165,1980,0,0,0,2006.0999755859375
692,165,1985,0,0,0,2006.0999755859375
692,165,1990,0,0,0,2006.0999755859375
692,165,1995,0,0,0,2006.0999755859375
692,165,2000,0,0,0,2006.0999755859375
692,165,2005,0,0,0,2006.0999755859375
692,200,1975,3,1,1,2006.0999755859375
692,200,1980,3,3,1,2006.0999755859375
692,200,1985,3,3,1,2006.0999755859375
692,200,1990,3,3,1,2006.0999755859375
692,200,1995,3,3,1,2006.0999755859375
692,200,2000,3,3,1,2006.0999755859375
692,200,2005,3,3,1,2006.0999755859375
692,205,1975,0,0,0,2006.0999755859375
692,205,1980,0,0,0,2006.0999755859375
692,205,1985,0,0,0,2006.0999755859375
692,205,1990,0,0,0,2006.0999755859375
692,205,1995,0,0,0,2006.0999755859375
692,205,2000,0,0,0,2006.0999755859375
692,205,2005,0,0,0,2006.0999755859375
692,210,1975,3,1,1,2006.0999755859375
692,210,1980,3,3,1,2006.0999755859375
692,210,1985,0,0,0,2006.0999755859375
692,210,1990,0,0,0,2006.0999755859375
692,210,1995,0,0,0,2006.0999755859375
692,210,2000,0,0,0,2006.0999755859375
692,210,2005,0,0,0,2006.0999755859375
692,211,1975,3,0,1,2006.0999755859375
692,211,1980,0,0,0,2006.0999755859375
692,211,1985,0,0,0,2006.0999755859375
692,211,1990,0,0,0,2006.0999755859375
692,211,1995,0,0,0,2006.0999755859375
692,211,2000,0,0,0,2006.0999755859375
692,211,2005,0,0,0,2006.0999755859375
692,212,1975,0,0,0,2006.0999755859375
692,212,1980,0,0,0,2006.0999755859375
692,212,1985,0,0,0,2006.0999755859375
692,212,1990,0,0,0,2006.0999755859375
692,212,1995,0,0,0,2006.0999755859375
692,212,2000,0,0,0,2006.0999755859375
692,212,2005,0,0,0,2006.0999755859375
692,220,1975,3,0,1,2006.0999755859375
692,220,1980,3,3,1,2006.0999755859375
692,220,1985,3,3,1,2006.0999755859375
692,220,1990,3,3,1,2006.0999755859375
692,220,1995,3,3,1,2006.0999755859375
692,220,2000,3,3,1,2006.0999755859375
692,220,2005,3,1,1,2006.0999755859375
692,221,1995,0,0,0,2006.0999755859375
692,221,2000,0,0,0,2006.0999755859375
692,221,2005,0,0,0,2006.0999755859375
692,223,1990,0,0,0,2006.0999755859375
692,223,1995,0,0,0,2006.0999755859375
692,223,2000,0,0,0,2006.0999755859375
692,223,2005,0,0,0,2006.0999755859375
692,225,1975,3,0,1,2006.0999755859375
692,225,1980,0,0,0,2006.0999755859375
692,225,1985,0,0,0,2006.0999755859375
692,225,1990,0,0,0,2006.0999755859375
692,225,1995,0,0,0,2006.0999755859375
692,225,2000,0,0,0,2006.0999755859375
692,225,2005,0,0,0,2006.0999755859375
692,230,1975,3,3,1,2006.0999755859375
692,230,1980,3,3,1,2006.0999755859375
692,230,1985,0,0,0,2006.0999755859375
692,230,1990,0,0,0,2006.0999755859375
692,230,1995,0,0,0,2006.0999755859375
692,230,2000,0,0,0,2006.0999755859375
692,230,2005,0,0,0,2006.0999755859375
692,232,1995,0,0,0,2006.0999755859375
692,232,2000,0,0,0,2006.0999755859375
692,232,2005,0,0,0,2006.0999755859375
692,235,1975,0,0,0,2006.0999755859375
692,235,1980,0,0,0,2006.0999755859375
692,235,1985,0,0,0,2006.0999755859375
692,235,1990,0,0,0,2006.0999755859375
692,235,1995,0,0,0,2006.0999755859375
692,235,2000,0,0,0,2006.0999755859375
692,235,2005,0,0,0,2006.0999755859375
692,255,1990,3,0,1,2006.0999755859375
692,255,1995,1,0,1,2006.0999755859375
692,255,2000,3,3,1,2006.0999755859375
692,255,2005,3,3,1,2006.0999755859375
692,260,1975,3,0,1,2006.0999755859375
692,260,1980,3,0,1,2006.0999755859375
692,260,1985,0,0,0,2006.0999755859375
692,260,1990,0,0,0,2006.0999755859375
692,265,1975,0,0,0,2006.0999755859375
692,265,1980,0,0,0,2006.0999755859375
692,265,1985,0,0,0,2006.0999755859375
692,265,1990,0,0,0,2006.0999755859375
692,290,1975,0,0,0,2006.0999755859375
692,290,1980,0,0,0,2006.0999755859375
692,290,1985,0,0,0,2006.0999755859375
692,290,1990,0,0,0,2006.0999755859375
692,290,1995,0,0,0,2006.0999755859375
692,290,2000,0,0,0,2006.0999755859375
692,290,2005,0,0,0,2006.0999755859375
692,305,1975,0,0,0,2006.0999755859375
692,305,1980,3,0,1,2006.0999755859375
692,305,1985,0,0,0,2006.0999755859375
692,305,1990,0,0,0,2006.0999755859375
692,305,1995,0,0,0,2006.0999755859375
692,305,2000,0,0,0,2006.0999755859375
692,305,2005,0,0,0,2006.0999755859375
692,310,1975,0,0,0,2006.0999755859375
692,310,1980,0,0,0,2006.0999755859375
692,310,1985,0,0,0,2006.0999755859375
692,310,1990,0,0,0,2006.0999755859375
692,310,1995,0,0,0,2006.0999755859375
692,310,2000,0,0,0,2006.0999755859375
